20230216175403359	사회	사건/사고	검찰, 이재명 구속영장 청구	이윤식 기자(leeyunsik@mk.co.kr)위지혜(wee.jihae@mk.co.kr)이호준(lee.hojoon@mk.co.kr)	2023. 2. 16. 17:54
20230216175650434	사회	사건/사고	'규모 늘리려' 100억 원 횡령한 충주 골프장 회장·대표 집행유예	김지선 기자	2023. 2. 16. 17:56
20230216175858489	사회	사건/사고	“내 영상 도둑질” 폭로 터졌다, ‘100억 자산가’ 주언규 “자숙하겠다”		2023. 2. 16. 17:58
20230216174833235	사회	사건/사고	광주 소방, 택시 2천대에 차량용 소화기 지원	손상원	2023. 2. 16. 17:48
20230216174336070	사회	사건/사고	“윤석열 대통령 해치러간다” 112 허위 신고한 50·60대 입건	이예지 동아닷컴 기자	2023. 2. 16. 17:43
20230216174304056	사회	사건/사고	조민 새 프로필사진에 ‘좋아요’ 2.9만개…정유라 “멘탈 부럽다”	입력 	2023. 2. 16. 18:17
20230216174518131	사회	사건/사고	가장 앗아간 무면허 음주운전범…휘발유 뿌리고 폭죽 터뜨린 집단폭행 주범이었다	양다훈	2023. 2. 16. 17:45
20230216174809216	사회	사건/사고	검찰총장 "대장동은 토착비리"… 檢 "이재명측 증거인멸 시도중"	이윤식 기자(leeyunsik@mk.co.kr)	2023. 2. 16. 17:48
20230223210028213	사회	사건/사고	’검수원복’ 이어 ‘수사준칙 개정’까지∙∙∙ 검찰 직접수사 확대	김영훈	2023. 2. 23. 21:00
20230223211129407	사회	사건/사고	'라임' 김봉현 정치자금 수수…기동민 등 4명 기소	한웅희	2023. 2. 23. 21:11
20230223205649112	사회	사건/사고	"로톡 이용 제한은 위법" 공정위 결정에 변협·서울변회 강력 반발	최석진	2023. 2. 23. 20:56
20230223194821864	사회	사건/사고	서울 파라다이스 사옥부지 정비현장서 60대 근로자 사망…중대재해 조사	임용우 기자	2023. 2. 23. 19:48
20230223195100900	사회	사건/사고	대우조선 파업주도 민노총간부 간첩 혐의	최승균 기자(choi.seunggyun@mk.co.kr), 김성훈 기자(kokkiri@mk.co.kr)	2023. 2. 23. 19:51
20230223193901699	사회	사건/사고	마스크 5만원에 팔고 환불도 안 해준 약사의 최후	장지민	2023. 2. 23. 19:39
20230223201531459	사회	사건/사고	'불륜 의심' 아내 협박하려다…엉뚱한 창고에 불 지른 40대	홍효진 기자	2023. 2. 23. 20:15
20230223202328607	사회	사건/사고	동해 평릉동 철길에 누워있던 60대 남성 열차에 치여 숨져	전인수	2023. 2. 23. 20:23
20230223204245911	사회	사건/사고	넷플릭스 피지컬100 출연자, 여자친구 폭행 혐의로 입건	주원규	2023. 2. 23. 20:42
20230223200407241	사회	사건/사고	체불 임금으로 개인 채무 변제한 악덕 사업자 구속	한지희	2023. 2. 23. 20:04
20230223205027002	사회	사건/사고	제주 해안 갯바위서 신체 일부분 발견	임성준	2023. 2. 23. 20:50
20230223211228431	사회	사건/사고	배임·횡령 혐의…외식 브랜드 쿠우쿠우 회장 기소	강창구	2023. 2. 23. 21:12
20230224194002492	사회	사건/사고	맘카페 '상품권 사기' 고소, 경찰 전담팀 꾸렸다…피해 금액 52억	이보배	2023. 2. 24. 19:40
20230224191629218	사회	사건/사고	'우리 마약했다'…112에 직접 전화해 횡설수설한 남녀 체포	송상현 기자 김동규 기자	2023. 2. 24. 19:16
20230224191027129	사회	사건/사고	변기에 수상한 검은 물체가…하동 공공기관 女화장실 '몰카' 발견	홍효진 기자	2023. 2. 24. 19:10
20230224192928366	사회	사건/사고	"39% 얹어줄게" 맘카페 운영자 '상품권 사기'…회원들 53억 뜯겼다	홍효진 기자	2023. 2. 24. 19:29
20230224183533694	사회	사건/사고	보이스피싱합수단, 미 FBI와 수사공조 협의	이미령	2023. 2. 24. 18:35
20230224183731736	사회	사건/사고	"난방비 아끼려고…" 방에서 불 피운 태국인 2명 숨져	이정민	2023. 2. 24. 18:37
20230224193542444	사회	사건/사고	“빨래 뒤지더니 제 속옷을 만지는데…눈을 의심했습니다”	이선영	2023. 2. 24. 19:35
20230223211315440	사회	사건/사고	용인 역북동 상가 화재… 인명피해 없어	김경수 기자	2023. 2. 23. 21:13
20230224184428809	사회	사건/사고	"아태협 대북사업 제안 하루 뒤 이재명 승인"…이화영 재판 공방(종합)	류수현	2023. 2. 24. 18:44
20230216173848907	사회	사건/사고	광주 남구 건강원 약탕기 터져…3명 중경상(종합)	천정인	2023. 2. 16. 17:38
20230224184438811	사회	사건/사고	삼각지역에 스티커 수백장…박경석 대표 등 전장연 관계자 3명 입건	송상현 기자	2023. 2. 24. 18:44
20230216174103984	사회	사건/사고	아내 외도남 목격 후 살해 시도한 남편…국민참여재판 결과는	김세린	2023. 2. 16. 17:41
20230216173413774	사회	사건/사고	수출용 담배 실은 배, 공해에서 뱃머리 돌려…13만갑 밀수	윤일선	2023. 2. 16. 17:34
20230216173143681	사회	사건/사고	경찰, '더탐사' 강진구 대표 구속영장 재신청	김도균 기자	2023. 2. 16. 17:31
20230216173925943	사회	사건/사고	춘천 초등생 충주로 유인한 50대 男, SNS로 "친하게 지내자"며 유인	박지현	2023. 2. 16. 17:39
20230216173434783	사회	사건/사고	대구시교육청, 노후 급식 시설 개선에 373억원 투입	김선형	2023. 2. 16. 17:34
20230216172352401	사회	사건/사고	온몸 멍들어 숨진 아이 계모 검찰로…뒤늦게 "사죄"	이화영	2023. 2. 16. 17:23
20230216172410417	사회	사건/사고	법무법인 화우 고문에 박재현·최종문·김용태	전형민 기자(bromin@mk.co.kr)	2023. 2. 16. 17:24
20230223183640596	사회	사건/사고	“엉덩이 보여줘라”... 충주 고교 교원평가서 여교사 성적모욕	신정훈 기자	2023. 2. 23. 18:36
20230223183726611	사회	사건/사고	경찰, 호텔 객실에 대마 재배한 3명 입건… 조명‧배수 시설 갖춰	이민우 기자	2023. 2. 23. 18:37
20230223185958027	사회	사건/사고	검찰, '대북송금' 의혹 이화영 구치소·자택 압수수색… 경기도청 추가 압색	최석진	2023. 2. 23. 18:59
20230223190558155	사회	사건/사고	국대 출신 '피지컬:100' 출연자, 여자친구 폭행 혐의로 입건	이정민	2023. 2. 23. 19:05
20230223185039864	사회	사건/사고	초밥뷔페 '쿠우쿠우' 임원들 불구속 기소…배임수재·횡령	홍효진 기자	2023. 2. 23. 18:50
20230223184112689	사회	사건/사고	용산역 철로서 40대 남성 숨진 채…발견 추락사 추정	이정민	2023. 2. 23. 18:41
20230223185602956	사회	사건/사고	"엉덩이나 보여줘"…교원평가에 여교사 성적 모욕한 고교생	장지민	2023. 2. 23. 18:56
20230223185415912	사회	사건/사고	삼성바이오 직원 A4 300장 자료 반출, 보안요원이 적발	이민우 기자	2023. 2. 23. 18:54
20230223185730988	사회	사건/사고	"쿵 소리가 났어요"..용산역 선로에서 40대男 사망	김화빈	2023. 2. 23. 18:57
20230223191537317	사회	사건/사고	"이삿짐에 자리 없어서"…오토바이에 묶여 끌려간 개	이정민	2023. 2. 23. 19:15
20230223191641332	사회	사건/사고	피지컬:100 출연 전직 국가대표, 여친 폭행 혐의로 수사	김화빈	2023. 2. 23. 19:16
20230224183237652	사회	사건/사고	박일준 2차관, 한울원자력발전소 현장 방문	차희주	2023. 2. 24. 18:32
20230224182101450	사회	사건/사고	푸들 17마리 물고문…40대 공기업 직원의 만행	김세린	2023. 2. 24. 18:21
20230223191820361	사회	사건/사고	검찰, 외식 프랜차이즈 '쿠우쿠우' 대표·임원 불구속 기소	최석진	2023. 2. 23. 19:18
20230224181303326	사회	사건/사고	112에 전화해 '횡설수설'…경찰 출동했더니 마약 양성 반응	이보배	2023. 2. 24. 18:13
20230224181358338	사회	사건/사고	“460번 전화 끝에 흉기로 40번 찔렀다”…스토커가 된 동창의 최후	이선영	2023. 2. 24. 18:13
20230216170350826	사회	사건/사고	부산지검, 51억원 상당 수출용 담배 밀반입 조직 적발	이종민	2023. 2. 16. 17:03
20230216170352827	사회	사건/사고	경찰, 강진구 더탐사 대표에 두 번째 구속영장 신청	권효중	2023. 2. 16. 17:03
20230216170310789	사회	사건/사고	후기리 이어 클렌코도 고배…청주시 소각장 억제정책 '흔들'	박재천	2023. 2. 16. 17:03
20230216170606912	사회	사건/사고	광주 남구서 약탕기 터져 경상자 발생	이수민 기자	2023. 2. 16. 17:06
20230216171252127	사회	사건/사고	[단독]평생교육원 실수로…"대학 편입 취소 위기" 억울한 학생들	김지성 기자	2023. 2. 16. 17:12
20230216170616925	사회	사건/사고	광주 남구서 약탕기 터져 경상자 3명 발생	이수민 기자	2023. 2. 16. 17:06
20230216171024063	사회	사건/사고	검찰, 윤미향 의원 무죄 1심 판결에 항소	김동규	2023. 2. 16. 17:10
20230216165424427	사회	사건/사고	‘한동훈 미행’ 혐의 더탐사 대표 두 번째 구속영장	김남명 기자	2023. 2. 16. 16:54
20230223183444548	사회	사건/사고	"택시비 비싸서 못 내리겠다"…진상 승객 '감옥행'	유민주 기자	2023. 2. 23. 18:34
20230224181640386	사회	사건/사고	푸들만 입양해 학대·살해한 40대男···그 이유도 황당	강사라 인턴기자	2023. 2. 24. 18:16
20230223180833834	사회	사건/사고	"아빠 닮았네, 미쳤어"…딸 머리카락 자르고 폭행한 40대 엄마	홍효진 기자	2023. 2. 23. 18:08
20230216165303389	사회	사건/사고	검찰, '정의연 의혹' 윤미향 무죄·벌금형에 항소	최의종	2023. 2. 16. 16:53
20230216165529465	사회	사건/사고	가스안전公, 삼성전자 해외법인 고위험 가스시설 관리 협력	홍국기	2023. 2. 16. 16:55
20230216165956611	사회	사건/사고	금은방서 2천400만원 상당 귀금속 훔친 10대 실형	전지혜	2023. 2. 16. 16:59
20230216165954610	사회	사건/사고	한국가스안전공사·삼성전자, 가스 안전관리 MOU	홍국기	2023. 2. 16. 16:59
20230216170043677	사회	사건/사고	급식에 '모기기피제·세제' 넣은 유치원 교사, 1심 징역 4년	나광현	2023. 2. 16. 17:00
20230223181948213	사회	사건/사고	“내가 유아인 잡았다고?…그 곳엔 엄홍식만 있었다”	이선영	2023. 2. 23. 18:19
20230223181128917	사회	사건/사고	동해 농자재 보관창고서 화재…30평 창고 1동 전소, 인명피해 없어	전인수	2023. 2. 23. 18:11
20230224180150126	사회	사건/사고	고객 돈 쓰레기통에 '슬쩍'…1500만원 빼돌린 농협 직원 체포	권효중	2023. 2. 24. 18:01
20230224173907645	사회	사건/사고	경찰수사 총괄에 검사 출신 내부선 "檢공화국이냐" 술렁	강영운 기자(penkang@mk.co.kr), 전경운 기자(jeon@mk.co.kr)	2023. 2. 24. 17:39
20230223181328997	사회	사건/사고	'GTX 반대 시위' 은마 재건축 추진위, 2명 檢송치	주원규	2023. 2. 23. 18:13
20230224174203714	사회	사건/사고	'1980년 계엄령 위반' 고인된 대학생 43년 만에 명예회복	최의종	2023. 2. 24. 17:42
20230224174429763	사회	사건/사고	대구서부소방서 룸카페 및 다중이용업소 안전점검	황수빈	2023. 2. 24. 17:44
20230224174626825	사회	사건/사고	경찰, 여자 화장실 무단 침입한 20대 男 택배원 검거	양윤우 기자	2023. 2. 24. 17:46
20230224174916872	사회	사건/사고	고객 돈다발 휴지통에 ‘툭’…1500만원 빼돌린 농협 직원	김소영 동아닷컴 기자	2023. 2. 24. 17:49
20230224174928880	사회	사건/사고	'자택서 마약 투약' 남녀 체포…170회 분 압수	조소현	2023. 2. 24. 17:49
20230224175140925	사회	사건/사고	산불 대책 점검하는 이일 강원도소방본부장	강태현	2023. 2. 24. 17:51
20230224174622820	사회	사건/사고	원양어선 어창서 불	김재홍	2023. 2. 24. 17:46
20230224175147929	사회	사건/사고	산불 대책 점검하는 이일 강원도소방본부장	강태현	2023. 2. 24. 17:51
20230224175143928	사회	사건/사고	산불 대책 점검하는 이일 강원도소방본부장	강태현	2023. 2. 24. 17:51
20230224175310948	사회	사건/사고	안성 물류창고 추락사고 현장소장 2명 구속 송치	한수진 기자	2023. 2. 24. 17:53
20230216165100303	사회	사건/사고	‘생일빵’ 이유로 친구 몸에 불 붙이더니…이번엔 음주운전 사망사고	김대영 매경닷컴 기자(kdy7118@mk.co.kr)	2023. 2. 16. 16:51
20230224180031095	사회	사건/사고	어명소 2차관, 항공사 안전관리 점검회의에서 발언	차희주	2023. 2. 24. 18:00
20230223182215262	사회	사건/사고	민변 "'민변 변호사가 김봉현에 위증 조언' 보도 사실과 달라"	권효중	2023. 2. 23. 18:22
20230223182335296	사회	사건/사고	‘몸캠 피싱’ 조직, 남성 142명 협박 2억원 챙겨… 경찰, 20대 5명 구속, 1명 입건	이민우 기자	2023. 2. 23. 18:23
20230223182805398	사회	사건/사고	근로자 20명 임금 4억7천만원 체불한 60대 사장 구속	임용우 기자	2023. 2. 23. 18:28
20230223173940928	사회	사건/사고	검찰, 배임·횡령 혐의 외식브랜드 쿠우쿠우 회장 기소	권준우	2023. 2. 23. 17:39
20230223174040956	사회	사건/사고	검찰, 이화영 대북송금 연루 의혹 관련 전 통일부 차관 소환조사	이영주	2023. 2. 23. 17:40
20230223174207003	사회	사건/사고	"중국발 보이스피싱 꼼짝마" 윤희근 경찰청장 방중 추진	강영운 기자(penkang@mk.co.kr)	2023. 2. 23. 17:42
20230223175451405	사회	사건/사고	이불 씌우고 눌러 9개월 원아 숨졌는데…어린이집 원장 "고의 없었다"	홍효진 기자	2023. 2. 23. 17:54
20230223175602424	사회	사건/사고	광고회사인 줄 알았는데…142명 협박한 '몸캠피싱' 조직	이보배	2023. 2. 23. 17:56
20230223180001554	사회	사건/사고	전역 군 후임 협박해 죽음 내몰았다…20대 3명 실형 확정	장지민	2023. 2. 23. 18:00
20230223174338048	사회	사건/사고	검사적격심사 앞둔 임은정, "한동훈 법무부서 안부르는게 이상"	장영락	2023. 2. 23. 17:43
20230223174648156	사회	사건/사고	6살 의붓딸 4년간 성폭행한 계부... 친모는 처벌불원서 냈다	이승규 기자	2023. 2. 23. 17:46
20230224173328481	사회	사건/사고	5·18 참여 시민 '기소유예'→'죄가 안됨'…43년만 명예회복	김지성 기자	2023. 2. 24. 17:33
20230224173530527	사회	사건/사고	강남서 마약 투약 男女 체포...170명 투약분 필로폰 발견	주원규	2023. 2. 24. 17:35
20230224170642838	사회	사건/사고	보이스피싱합수단, FBI와 공조방안 협의…"초국가적 협조 필요"	김동규 기자	2023. 2. 24. 17:06
20230224170914900	사회	사건/사고	헌재, '총선 위성정당 등록취소' 정의당 헌법소원 각하	김대현	2023. 2. 24. 17:09
20230224170658845	사회	사건/사고	돈다발을 휴지통에 쑥쑥…고객 앞에서 1500만원 훔친 농협은행 직원	원태성 기자	2023. 2. 24. 17:06
20230224171423031	사회	사건/사고	경기도 공공시설물 22% 내진성능 미비…2030년까지 모두 보완	김경태	2023. 2. 24. 17:14
20230224171527066	사회	사건/사고	건설노조 대규모 집회 앞서 경찰 점검회의 개최	이진혁	2023. 2. 24. 17:15
20230224171920161	사회	사건/사고	고인 된 5·18 참여 대학생, 43년 만에 명예 회복	김범준	2023. 2. 24. 17:19
20230224172230223	사회	사건/사고	'채용·금품 강요 혐의' 한국노총 건설노조 관계자 3명 구속영장	노유정	2023. 2. 24. 17:22
20230224172506277	사회	사건/사고	돈 문제로 어머니와 다투다 흉기 든 아들	양휘모 기자	2023. 2. 24. 17:25
20230224172650308	사회	사건/사고	"기념사진 필수"…'실내 노마스크' 서울대 졸업식, 웃음꽃 '활짝'	조민정	2023. 2. 24. 17:26
20230224172930371	사회	사건/사고	보이스피싱 합수단, 美 FBI 공조 나선다…"국제 협력 강화"	권효중	2023. 2. 24. 17:29
20230224173731609	사회	사건/사고	강진서 야산 화재 75분 만에 진화…인명피해 없어	정회성	2023. 2. 24. 17:37
20230224173619568	사회	사건/사고	수사기관 '빈번한 압수수색' 제동 걸리나	이윤식 기자(leeyunsik@mk.co.kr), 강영운 기자(penkang@mk.co.kr)	2023. 2. 24. 17:36
20230223174741190	사회	사건/사고	오토바이에 개 묶고 달린 70대…“이사하려고” 황당 해명	이재은	2023. 2. 23. 17:47
